,ALL_mean,AML_mean,ALL_stdev,AML_stdev,mean_diff,std_sum,correlation
U71092_at,-381.1111111111111,-411.8181818181818,191.54058283245058,159.48342746619045,30.707070707070727,351.02401029864103,0.08747854792310658
U38372_at,-42.18518518518518,-52.45454545454545,54.69217145290191,62.03283587965915,10.26936026936027,116.72500733256106,0.08797909294708245
Y10514_s_at,21.925925925925927,12.818181818181818,51.329198412663814,52.076517129735514,9.107744107744109,103.40571554239932,0.08807776301310609
U40380_at,-763.1481481481482,-824.3636363636364,349.6156905147866,344.59201172612023,61.21548821548822,694.2077022409069,0.08818036449017237
D78333_at,7.962962962962963,0.0,47.22734009471264,42.993022689734204,7.962962962962963,90.22036278444685,0.08826126073099436
M37457_at,1626.851851851852,1508.0,788.3247429104964,556.8383966645978,118.85185185185196,1345.1631395750942,0.08835497223734104
U85265_at,62.148148148148145,48.0,76.22472025011294,83.86059861460566,14.148148148148145,160.0853188647186,0.08837879855868702
D87469_at,282.85185185185185,254.0909090909091,163.4130452620701,161.94903799989336,28.760942760942754,325.36208326196345,0.0883967254960869
D14520_at,23.925925925925927,13.181818181818182,61.152977112211055,59.90128242670299,10.744107744107746,121.05425953891404,0.08875447906609144
L38928_at,212.1851851851852,189.45454545454547,153.54228609159634,102.1600348828872,22.730639730639723,255.70232097448354,0.08889492924433802
M55284_at,-110.81481481481481,-139.72727272727272,182.17152463396792,142.9888743288029,28.91245791245791,325.16039896277084,0.08891752502668147
U50078_at,301.6666666666667,260.3636363636364,207.34234047547105,256.79808127292256,41.30303030303031,464.1404217483936,0.08898822073596581
U36448_at,-182.96296296296296,-199.0,90.38868269929573,89.72736483370055,16.037037037037038,180.11604753299628,0.08903724713423516
D37781_s_at,-9.444444444444445,-15.909090909090908,32.626479728698584,39.88848090728587,6.464646464646464,72.51496063598445,0.08914914119719566
U58675_cds2_at,353.1111111111111,313.90909090909093,210.8392266329477,228.87745828082524,39.20202020202015,439.71668491377295,0.08915290583005178
X61072_at,477.77777777777777,448.27272727272725,162.6887858017295,168.21598670108074,29.50505050505052,330.90477250281026,0.08916477777545485
X91220_at,39.0,26.636363636363637,74.3706931526122,64.18297706911503,12.363636363636363,138.55367022172723,0.08923355363918441
HG311-HT311_at,9063.851851851852,8574.09090909091,3689.7241579586084,1797.7615222573575,489.76094276094227,5487.485680215966,0.08925051859846807
D42038_at,-81.29629629629629,-95.72727272727273,73.03624748912999,88.531453065101,14.430976430976443,161.567700554231,0.0893184490555562
M36429_s_at,654.8518518518518,605.5454545454545,252.8662923826777,298.98440214712326,49.30639730639734,551.850694529801,0.08934735027996726
L09749_at,-96.88888888888889,-116.81818181818181,93.11462470167258,129.85747431843743,19.929292929292927,222.97209902011002,0.08938020952789923
L37936_at,397.22222222222223,359.54545454545456,216.5362526644181,204.99237236363876,37.67676767676767,421.52862502805687,0.08938127908694198
HG2709-HT2805_at,193.03703703703704,169.9090909090909,119.10967198390718,139.3645970434777,23.12794612794613,258.4742690273849,0.08947871761074898
HG3638-HT3849_s_at,218.44444444444446,173.63636363636363,322.02918326107476,178.4131568731817,44.80808080808083,500.4423401342565,0.08953695004315565
U12778_at,37.7037037037037,31.272727272727273,32.14248903149227,39.522375710705724,6.430976430976429,71.66486474219799,0.08973681111533188
D64159_at,24.37037037037037,12.636363636363637,75.11844398535307,55.18563713009523,11.734006734006734,130.3040811154483,0.0900509533819628
L22454_at,388.3333333333333,354.72727272727275,176.85565605013338,196.21268608787298,33.606060606060566,373.06834213800636,0.09008017247850242
U31120_rna1_at,194.40740740740742,179.54545454545453,80.03665470811545,84.66801478287256,14.861952861952886,164.704669490988,0.09023394969846968
HG2538-HT2634_at,98.74074074074075,91.0,56.76442046035025,28.951683888851786,7.740740740740748,85.71610434920204,0.0903067259007182
L20971_at,697.0,536.3636363636364,1173.210158890161,603.8649307133629,160.63636363636363,1777.0750896035238,0.09039368374253817
Y12556_at,-465.6296296296296,-512.7272727272727,230.3848199039278,290.3325992406264,47.09764309764313,520.7174191445542,0.09044760433598735
AC002045_xpt1_at,143.11111111111111,129.27272727272728,93.15798546775395,59.82155282018498,13.838383838383834,152.97953828793894,0.09045905088520499
M80397_s_at,306.25925925925924,236.36363636363637,259.5080542091713,512.7966990391558,69.89562289562286,772.3047532483271,0.0905026449748505
U22398_at,78.0,61.54545454545455,89.87555498919261,91.63445163950472,16.454545454545453,181.51000662869734,0.09065365463957806
U96131_at,309.22222222222223,290.54545454545456,130.8990607398086,74.18539429882898,18.676767676767668,205.08445503863757,0.0910686657028637
HG1996-HT2044_at,-120.81481481481481,-142.27272727272728,136.13625443679496,99.31373611851576,21.45791245791247,235.4499905553107,0.091135754167175
M55419_at,-2.4814814814814814,-8.181818181818182,32.68776573108092,29.798718703387845,5.700336700336701,62.486484434468764,0.09122511454960784
L25441_at,32.074074074074076,25.818181818181817,33.664551004016,34.85059018673337,6.25589225589226,68.51514119074938,0.09130671187665747
D28118_at,447.14814814814815,397.09090909090907,391.19036323112596,156.95760863714415,50.05723905723909,548.1479718682701,0.091320668188605
AB000450_at,173.88888888888889,154.0,123.92719119688269,93.85733855165509,19.888888888888886,217.78452974853778,0.09132369921708096
D86984_at,-164.62962962962962,-179.54545454545453,74.07955606495376,88.91834865354129,14.915824915824913,162.99790471849505,0.09150930462318049
U13616_at,-94.25925925925925,-103.0,48.617496528111865,46.850827100489916,8.740740740740748,95.46832362860178,0.09155644939094824
M83664_at,255.88888888888889,210.9090909090909,297.54952184252954,193.03028495314126,44.97979797979798,490.57980679567083,0.09168701474606823
D26350_at,-55.7037037037037,-64.54545454545455,44.316878894905884,52.06796258038841,8.841750841750844,96.3848414752943,0.09173383186003572
M60748_at,-86.44444444444444,-119.54545454545455,164.1601781875376,196.66894194883116,33.101010101010104,360.8291201363688,0.09173597210918061
D00408_s_at,211.07407407407408,185.0,186.84710448877834,97.3139250056229,26.074074074074076,284.16102949440125,0.09175809265776821
X68836_at,186.2962962962963,152.36363636363637,238.90146259893186,130.49388700416023,33.93265993265993,369.3953496030921,0.0918600084411455
HG4236-HT4506_f_at,104.03703703703704,88.36363636363636,86.66535173229953,83.85615389137845,15.673400673400678,170.52150562367797,0.09191451023186561
U03105_at,628.1481481481482,574.0909090909091,269.8598929506974,317.8375228148667,54.05723905723903,587.6974157655641,0.0919814135762727
Z26634_at,35.74074074074074,27.90909090909091,35.77449950474241,49.34461377993458,7.83164983164983,85.11911328467698,0.09200812284612547
L19783_at,91.5925925925926,77.81818181818181,96.82905605687839,52.41148382142636,13.774410774410782,149.24053987830473,0.09229670963159779
X95826_at,-89.18518518518519,-140.54545454545453,200.61962421017947,355.64768061562376,51.36026936026934,556.2673048258032,0.09233019613898208
Y11215_at,389.2962962962963,340.27272727272725,324.01695288207645,206.77915316060802,49.02356902356905,530.7961060426844,0.09235856944969144
U94831_at,301.77777777777777,251.1818181818182,222.1290915961557,325.17743408232315,50.595959595959584,547.3065256784788,0.09244537973165468
U79293_at,14.74074074074074,3.727272727272727,62.06051178089916,57.00191384346829,11.013468013468014,119.06242562436745,0.09250162640071383
AB002533_at,14037.62962962963,13583.272727272728,2392.3767735832553,2502.741939989383,454.3569023569016,4895.118713572638,0.09281836232022558
D12676_at,-26.77777777777778,-35.54545454545455,51.60600243362672,42.80972701703116,8.767676767676768,94.41572945065788,0.09286245860398504
M13982_at,-469.7037037037037,-509.09090909090907,194.62484915557908,228.09623168542464,39.38720538720537,422.72108084100375,0.09317539903343479
X14474_at,72.44444444444444,60.18181818181818,68.73098804723179,62.49290868861551,12.262626262626263,131.2238967358473,0.09344811857942945
M19159_at,1065.148148148148,975.4545454545455,374.96150609646725,584.5369729343669,89.69360269360254,959.4984790308341,0.09347967157196523
U32674_s_at,47.629629629629626,6.7272727272727275,202.75433186079917,233.90643039860657,40.9023569023569,436.6607622594057,0.09367078619731388
HG4120-HT4392_s_at,161.5185185185185,132.8181818181818,143.0189256896202,162.86179305277108,28.700336700336692,305.8807187423913,0.09382852511376415
D14838_at,1.7777777777777777,-25.0,232.34247489648905,52.72570530585626,26.77777777777778,285.06818020234533,0.09393464313965362
X03066_at,549.4814814814815,517.8181818181819,202.51977498323285,132.97128876702533,31.663299663299654,335.49106375025815,0.09437896589361924
X97261_r_at,-233.96296296296296,-257.27272727272725,163.15930900184676,83.7234625527288,23.30976430976429,246.88277155457558,0.09441632627091383
X12453_at,106.96296296296296,94.63636363636364,71.89066564073396,58.66220713078008,12.326599326599322,130.55287277151405,0.09441844568347883
X04297_at,17.0,1.9090909090909092,74.46578977056409,85.18621313974995,15.09090909090909,159.65200291031402,0.09452376929706637
L28997_at,175.66666666666666,161.54545454545453,82.62100682774792,66.53474826940226,14.121212121212125,149.15575509715018,0.09467426926982805
U53442_at,-128.11111111111111,-171.8181818181818,198.93936713197766,262.6087653456442,43.7070707070707,461.54813247762183,0.09469666895291758
M21574_at,137.7037037037037,74.45454545454545,547.9376589199524,117.53243266125621,63.24915824915824,665.4700915812085,0.095044328887679
D16581_at,1105.3703703703704,1035.2727272727273,402.1364242439419,335.2694709958218,70.09764309764319,737.4058952397637,0.09505978125500515
U23803_at,708.2962962962963,631.2727272727273,516.9310186694914,292.90615934428246,77.02356902356905,809.8371780137738,0.09510994446127913
M28825_at,450.48148148148147,314.6363636363636,1152.7327854467724,273.1945360827236,135.84511784511784,1425.9273215294959,0.09526791148051358
L40396_at,7.222222222222222,2.909090909090909,24.80746372385247,20.422803654026275,4.313131313131313,45.23026737787875,0.09535940340783355
U19142_at,92.74074074074075,83.18181818181819,61.337397672841924,38.79901592004153,9.55892255892256,100.13641359288346,0.09545900652868897
U37529_at,-11.518518518518519,-19.0,38.21937725448699,39.88734135035826,7.481481481481481,78.10671860484526,0.09578537691912942
X00090_f_at,-36.48148148148148,-58.0,97.54816182093784,126.46975923120911,21.51851851851852,224.01792105214696,0.09605712979324289
L02840_at,95.66666666666667,81.0,73.96672848704965,78.71340419521951,14.666666666666671,152.68013268226917,0.09606139586732176
X52005_at,28.333333333333332,12.454545454545455,94.54425093370504,70.71543485882503,15.878787878787877,165.2596857925301,0.09608385616031236
L11708_at,160.40740740740742,141.45454545454547,101.76490979751746,95.29676136822661,18.95286195286195,197.0616711657441,0.09617731261865292
X61070_at,-196.8148148148148,-221.0909090909091,103.3400052988033,148.86265787325883,24.276094276094284,252.20266317206213,0.0962562963085454
U23942_at,107.03703703703704,92.81818181818181,92.70983745058535,54.96875145356347,14.218855218855225,147.67858890414882,0.09628244232536655
U26726_at,-335.962962962963,-371.0,218.20112131868007,144.95240598210157,35.03703703703701,363.15352730078166,0.09647995793255124
M19989_cds1_at,-158.44444444444446,-176.63636363636363,100.88810760644813,87.59939808842607,18.19191919191917,188.4875056948742,0.09651525242934916
X91247_at,1156.851851851852,1076.5454545454545,482.69537325504103,345.6713362824183,80.30639730639746,828.3667095374593,0.096945466762225
D50495_at,39.96296296296296,-26.09090909090909,374.43357031054063,306.31240737046693,66.05387205387206,680.7459776810076,0.09703160094884086
HG4740-HT5187_at,-39.333333333333336,-57.63636363636363,90.21939071806273,98.37405422902192,18.303030303030297,188.59344494708466,0.09705019338379306
L40403_at,-67.81481481481481,-85.27272727272727,73.34430764815674,106.47731299116344,17.457912457912457,179.8216206393202,0.09708461305066822
U30827_s_at,1462.2222222222222,1284.0,1299.4533268717075,532.7209400802637,178.22222222222217,1832.1742669519713,0.0972736193477463
X68994_at,241.40740740740742,223.8181818181818,119.44688528613212,60.53233546100494,17.589225589225606,179.97922074713705,0.09772920182790268
D85131_s_at,576.6296296296297,494.90909090909093,531.1553552361224,304.8260010384464,81.72053872053874,835.9813562745688,0.0977540205976777
L25444_at,259.8888888888889,205.36363636363637,222.80835734452174,334.18416261913814,54.52525252525254,556.9925199636599,0.09789225271608666
U39657_at,-84.44444444444444,-93.27272727272727,44.30430898763454,45.76699882904911,8.828282828282823,90.07130781668366,0.09801437374763626
S83198_at,-525.5925925925926,-569.0909090909091,240.58346692656283,202.8573166269605,43.49831649831651,443.4407835535234,0.0980927287511575
U13680_at,21.77777777777778,9.363636363636363,64.6721514988266,61.87127399249627,12.414141414141415,126.54342549132286,0.09810182841140695
U45974_at,953.8888888888889,907.9090909090909,315.94088216886564,152.41814494702035,45.979797979798036,468.35902711588597,0.09817211864781944
M32886_at,270.74074074074076,242.0,226.5431853197417,66.12261337848044,28.740740740740762,292.66579869822215,0.09820327782945466
X75958_at,-9.592592592592593,-16.636363636363637,33.34234920806047,38.31519992711176,7.043771043771043,71.65754913517223,0.0982976829208033
U59752_at,963.6666666666666,902.2727272727273,318.5066114517273,305.03314275963226,61.39393939393938,623.5397542113595,0.09846034511719175
X53414_at,-1.0,-51.09090909090909,259.6639840551335,248.98773244698404,50.09090909090909,508.65171650211755,0.09847781392614363
X92110_at,254.5185185185185,236.63636363636363,91.49710813856797,89.95807104120533,17.88215488215488,181.4551791797733,0.09854860557294136
Z19002_at,-205.03703703703704,-376.72727272727275,1366.9550800531783,374.4831347094528,171.6902356902357,1741.438214762631,0.09859105780197787
U17977_at,-273.1111111111111,-300.90909090909093,150.5087100299242,131.25582238167917,27.79797979797985,281.76453241160334,0.09865677400934335
L11353_at,-8.962962962962964,-33.90909090909091,139.3709718925279,113.36265217914985,24.946127946127945,252.73362407167775,0.09870521992377625
X07979_at,1536.6666666666667,1386.4545454545455,899.5932841696169,621.6633113891094,150.21212121212125,1521.2565955587263,0.09874213308304601
M27160_at,120.18518518518519,96.54545454545455,122.67186908328847,116.58761824170149,23.639730639730644,239.25948732498995,0.09880373356990614
